id,kind,t_host_s,trial,block,phase,last_marker_request_id,last_marker_code,payload_json,temperature,voltage,raw,line,error
497,grip,9.465501000056975,7,1,prepare,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.465501000056975}",25.0,0.81,0.81,"25,0.81",
498,grip,9.476066600065678,7,1,prepare,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.476066600065678}",25.0,0.81,0.81,"25,0.81",
499,grip,9.486128699965775,7,1,prepare,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.486128699965775}",25.0,0.81,0.81,"25,0.81",
500,grip,9.49666950001847,7,1,prepare,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.49666950001847}",25.0,0.81,0.81,"25,0.81",
501,grip,9.507048600004055,7,1,prepare,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.507048600004055}",25.0,0.81,0.81,"25,0.81",
503,grip,9.517626499990001,7,1,feedback,488,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.517626499990001}",25.0,0.81,0.81,"25,0.81",
506,grip,9.527776399976574,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.527776399976574}",25.0,0.81,0.81,"25,0.81",
508,grip,9.538125699968077,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.538125699968077}",25.0,0.81,0.81,"25,0.81",
509,grip,9.548554499982856,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.548554499982856}",25.0,0.81,0.81,"25,0.81",
510,grip,9.558645399985835,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.558645399985835}",25.0,0.81,0.81,"25,0.81",
511,grip,9.56870050006546,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.56870050006546}",25.0,0.81,0.81,"25,0.81",
512,grip,9.579642200027592,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.579642200027592}",25.0,0.81,0.81,"25,0.81",
513,grip,9.589717100025155,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.589717100025155}",25.0,0.81,0.81,"25,0.81",
514,grip,9.599783200072125,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.599783200072125}",25.0,0.81,0.81,"25,0.81",
515,grip,9.60983790003229,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.60983790003229}",25.0,0.81,0.81,"25,0.81",
516,grip,9.620591799961403,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.620591799961403}",25.0,0.81,0.81,"25,0.81",
518,grip,9.631233699969016,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.631233699969016}",25.0,0.81,0.81,"25,0.81",
519,grip,9.641286500031129,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.641286500031129}",25.0,0.81,0.81,"25,0.81",
520,grip,9.651327900006436,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.651327900006436}",25.0,0.81,0.81,"25,0.81",
521,grip,9.661682200036012,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.661682200036012}",25.0,0.81,0.81,"25,0.81",
522,grip,9.671867300057784,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.671867300057784}",25.0,0.81,0.81,"25,0.81",
523,grip,9.68191449996084,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.68191449996084}",25.0,0.81,0.81,"25,0.81",
524,grip,9.692050200072117,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.692050200072117}",25.0,0.81,0.81,"25,0.81",
525,grip,9.702822800027207,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.702822800027207}",25.0,0.81,0.81,"25,0.81",
526,grip,9.71414840000216,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.71414840000216}",25.0,0.81,0.81,"25,0.81",
527,grip,9.724235899979249,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.724235899979249}",25.0,0.81,0.81,"25,0.81",
528,grip,9.734402199974284,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.734402199974284}",25.0,0.81,0.81,"25,0.81",
529,grip,9.744568499969319,7,1,feedback,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.744568499969319}",25.0,0.81,0.81,"25,0.81",
531,grip,9.754703799961135,7,1,result,504,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.754703799961135}",25.0,0.81,0.81,"25,0.81",
534,grip,9.765417800052091,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.765417800052091}",25.0,0.81,0.81,"25,0.81",
536,grip,9.776211700052954,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.776211700052954}",25.0,0.81,0.81,"25,0.81",
537,grip,9.78630170004908,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.78630170004908}",25.0,0.81,0.81,"25,0.81",
538,grip,9.796994999982417,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.796994999982417}",25.0,0.81,0.81,"25,0.81",
539,grip,9.807072600000538,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.807072600000538}",25.0,0.81,0.81,"25,0.81",
540,grip,9.817203700076789,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.817203700076789}",25.0,0.81,0.81,"25,0.81",
541,grip,9.827820200007409,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.827820200007409}",25.0,0.81,0.81,"25,0.81",
542,grip,9.83790779998526,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.83790779998526}",25.0,0.81,0.81,"25,0.81",
543,grip,9.848042099969462,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.848042099969462}",25.0,0.81,0.81,"25,0.81",
544,grip,9.858519900008105,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.858519900008105}",25.0,0.81,0.81,"25,0.81",
545,grip,9.869399799965322,7,1,result,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.869399799965322}",25.0,0.81,0.81,"25,0.81",
547,grip,9.8794734000694,7,1,iti,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.8794734000694}",25.0,0.81,0.81,"25,0.81",
548,grip,9.890346999978647,7,1,iti,532,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.890346999978647}",25.0,0.81,0.81,"25,0.81",
552,grip,9.90040919999592,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.90040919999592}",25.0,0.81,0.81,"25,0.81",
554,grip,9.910536000039428,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.910536000039428}",25.0,0.81,0.81,"25,0.81",
555,grip,9.922332599991933,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.922332599991933}",25.0,0.81,0.81,"25,0.81",
556,grip,9.93240340007469,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.93240340007469}",25.0,0.81,0.81,"25,0.81",
557,grip,9.942468599998392,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.942468599998392}",25.0,0.81,0.81,"25,0.81",
558,grip,9.952518200036138,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.952518200036138}",25.0,0.81,0.81,"25,0.81",
559,grip,9.962584499968216,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.962584499968216}",25.0,0.81,0.81,"25,0.81",
560,grip,9.972849100013264,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.972849100013264}",25.0,0.81,0.81,"25,0.81",
561,grip,9.983448300044984,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.983448300044984}",25.0,0.81,0.81,"25,0.81",
562,grip,9.993819999974221,7,1,iti,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 9.993819999974221}",25.0,0.81,0.81,"25,0.81",
564,grip,10.004591300035827,8,1,prepare,549,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.004591300035827}",25.0,0.81,0.81,"25,0.81",
567,grip,10.014725500019267,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.014725500019267}",25.0,0.81,0.81,"25,0.81",
569,grip,10.02537360007409,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.02537360007409}",25.0,0.81,0.81,"25,0.81",
570,grip,10.03571019996889,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.03571019996889}",25.0,0.81,0.81,"25,0.81",
571,grip,10.045777100021951,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.045777100021951}",25.0,0.81,0.81,"25,0.81",
572,grip,10.056705399998464,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.056705399998464}",25.0,0.81,0.81,"25,0.81",
573,grip,10.067251599975862,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.067251599975862}",25.0,0.81,0.81,"25,0.81",
574,grip,10.077666600001976,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.077666600001976}",25.0,0.81,0.81,"25,0.81",
575,grip,10.08872070000507,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.08872070000507}",25.0,0.81,0.81,"25,0.81",
576,grip,10.098811200005002,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.098811200005002}",25.0,0.81,0.81,"25,0.81",
577,grip,10.109548200038262,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.109548200038262}",25.0,0.81,0.81,"25,0.81",
578,grip,10.120339900022373,8,1,prepare,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.120339900022373}",25.0,0.81,0.81,"25,0.81",
580,grip,10.13334419997409,8,1,feedback,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.13334419997409}",25.0,0.81,0.81,"25,0.81",
581,grip,10.143458900041878,8,1,feedback,565,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.143458900041878}",25.0,0.81,0.81,"25,0.81",
584,grip,10.153618699987419,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.153618699987419}",25.0,0.81,0.81,"25,0.81",
586,grip,10.163820400019176,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.163820400019176}",25.0,0.81,0.81,"25,0.81",
587,grip,10.174366099992767,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.174366099992767}",25.0,0.81,0.81,"25,0.81",
588,grip,10.18492090003565,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.18492090003565}",25.0,0.81,0.81,"25,0.81",
589,grip,10.196524600032717,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.196524600032717}",25.0,0.81,0.81,"25,0.81",
590,grip,10.207014000043273,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.207014000043273}",25.0,0.81,0.81,"25,0.81",
591,grip,10.217399000073783,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.217399000073783}",25.0,0.81,0.81,"25,0.81",
592,grip,10.227605400024913,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.227605400024913}",25.0,0.81,0.81,"25,0.81",
593,grip,10.23780220001936,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.23780220001936}",25.0,0.81,0.81,"25,0.81",
595,grip,10.24876350001432,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.24876350001432}",25.0,0.81,0.81,"25,0.81",
596,grip,10.258836799999699,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.258836799999699}",25.0,0.81,0.81,"25,0.81",
597,grip,10.268972999998368,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.268972999998368}",25.0,0.81,0.81,"25,0.81",
598,grip,10.279630600009114,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.279630600009114}",25.0,0.81,0.81,"25,0.81",
599,grip,10.289805600070395,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.289805600070395}",25.0,0.81,0.81,"25,0.81",
600,grip,10.299867699970491,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.299867699970491}",25.0,0.81,0.81,"25,0.81",
601,grip,10.309919000021182,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.309919000021182}",25.0,0.81,0.81,"25,0.81",
602,grip,10.319985100068152,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.319985100068152}",25.0,0.81,0.81,"25,0.81",
603,grip,10.330548300058581,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.330548300058581}",25.0,0.81,0.81,"25,0.81",
604,grip,10.341651699971408,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.341651699971408}",25.0,0.81,0.81,"25,0.81",
605,grip,10.352169699966908,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.352169699966908}",25.0,0.81,0.81,"25,0.81",
606,grip,10.363301599980332,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.363301599980332}",25.0,0.81,0.81,"25,0.81",
607,grip,10.373374499962665,8,1,feedback,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.373374499962665}",25.0,0.81,0.81,"25,0.81",
609,grip,10.384015299961902,8,1,result,582,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.384015299961902}",25.0,0.81,0.81,"25,0.81",
612,grip,10.396342399995774,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.396342399995774}",25.0,0.81,0.81,"25,0.81",
614,grip,10.40659480006434,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.40659480006434}",25.0,0.81,0.81,"25,0.81",
615,grip,10.416707500000484,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.416707500000484}",25.0,0.81,0.81,"25,0.81",
616,grip,10.427483899984509,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.427483899984509}",25.0,0.81,0.81,"25,0.81",
617,grip,10.437602399964817,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.437602399964817}",25.0,0.81,0.81,"25,0.81",
618,grip,10.448172400007024,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.448172400007024}",25.0,0.81,0.81,"25,0.81",
619,grip,10.458269100054167,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.458269100054167}",25.0,0.81,0.81,"25,0.81",
620,grip,10.468361100065522,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.468361100065522}",25.0,0.81,0.81,"25,0.81",
621,grip,10.479683800018393,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.479683800018393}",25.0,0.81,0.81,"25,0.81",
622,grip,10.48975149996113,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.48975149996113}",25.0,0.81,0.81,"25,0.81",
623,grip,10.499806400039233,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.499806400039233}",25.0,0.81,0.81,"25,0.81",
624,grip,10.509851800044999,8,1,result,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.509851800044999}",25.0,0.81,0.81,"25,0.81",
626,grip,10.520125000039116,8,1,iti,610,4,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.520125000039116}",25.0,0.81,0.81,"25,0.81",
630,grip,10.530675000045449,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.530675000045449}",25.0,0.81,0.81,"25,0.81",
632,grip,10.5416464000009,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.5416464000009}",25.0,0.81,0.81,"25,0.81",
633,grip,10.551854699966498,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.551854699966498}",25.0,0.81,0.81,"25,0.81",
634,grip,10.562716400017962,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.562716400017962}",25.0,0.81,0.81,"25,0.81",
635,grip,10.57322490005754,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.57322490005754}",25.0,0.81,0.81,"25,0.81",
636,grip,10.583639399963431,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.583639399963431}",25.0,0.81,0.81,"25,0.81",
637,grip,10.593732299981639,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.593732299981639}",25.0,0.81,0.81,"25,0.81",
638,grip,10.603819900075905,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.603819900075905}",25.0,0.81,0.81,"25,0.81",
639,grip,10.61387250002008,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.61387250002008}",25.0,0.81,0.81,"25,0.81",
640,grip,10.623963700025342,8,1,iti,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.623963700025342}",25.0,0.81,0.81,"25,0.81",
642,grip,10.634019399993122,9,1,prepare,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.634019399993122}",25.0,0.81,0.81,"25,0.81",
643,grip,10.644093799986877,9,1,prepare,627,6,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.644093799986877}",25.0,0.81,0.81,"25,0.81",
646,grip,10.654530600062571,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.654530600062571}",25.0,0.81,0.81,"25,0.81",
648,grip,10.665215600049123,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.665215600049123}",25.0,0.81,0.81,"25,0.81",
649,grip,10.675717400037684,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.675717400037684}",25.0,0.81,0.81,"25,0.81",
650,grip,10.686283600050956,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.686283600050956}",25.0,0.81,0.81,"25,0.81",
651,grip,10.696361300069839,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.696361300069839}",25.0,0.81,0.81,"25,0.81",
652,grip,10.707293899962679,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.707293899962679}",25.0,0.81,0.81,"25,0.81",
653,grip,10.717747700051405,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.717747700051405}",25.0,0.81,0.81,"25,0.81",
654,grip,10.728780800011009,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.728780800011009}",25.0,0.81,0.81,"25,0.81",
655,grip,10.739187399973162,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.739187399973162}",25.0,0.81,0.81,"25,0.81",
656,grip,10.749237700016238,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.749237700016238}",25.0,0.81,0.81,"25,0.81",
657,grip,10.759986900025979,9,1,prepare,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.759986900025979}",25.0,0.81,0.81,"25,0.81",
659,grip,10.770963900024071,9,1,feedback,644,2,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.770963900024071}",25.0,0.81,0.81,"25,0.81",
662,grip,10.781893700012006,9,1,feedback,660,3,"{""temperature"": 25.0, ""voltage"": 0.81, ""raw"": 0.81, ""line"": ""25,0.81"", ""t"": 10.781893700012006}",25.0,0.81,0.81,"25,0.81",
